player,total_hands,vpip_hands,pfr_hands,channels_played_count,months_played_count,channels_played,VPIP,PFR,heuristic_label,vpip_minus_pfr,cluster
gwhiz,99,84,19,1,4,holdem,84.84848484848484,19.19191919191919,LAG,65.65656565656565,2
nh,99,60,42,1,2,holdem,60.60606060606061,42.42424242424242,LAG,18.181818181818187,3
TheSick1,99,34,34,1,1,holdem,34.34343434343434,34.34343434343434,LAG,0.0,0
sal_sagev,99,18,7,1,1,holdem,18.181818181818183,7.07070707070707,Rock,11.111111111111114,0
doughner,99,98,94,1,2,holdem,98.989898989899,94.94949494949496,LAG,4.0404040404040416,1
queen,99,44,5,1,1,holdem,44.44444444444444,5.05050505050505,Fish,39.39393939393939,0
Favorite,99,28,3,1,1,holdem,28.28282828282828,3.0303030303030303,Fish,25.25252525252525,0
buttmunch,99,77,49,1,1,holdem,77.77777777777779,49.494949494949495,LAG,28.28282828282829,3
Klepto,99,82,13,1,3,holdem,82.82828282828282,13.131313131313131,Fish,69.69696969696969,2
Pickford,99,68,22,1,1,holdem,68.68686868686868,22.22222222222222,LAG,46.46464646464646,3
bigfathos,99,39,35,1,2,holdem,39.39393939393939,35.35353535353536,LAG,4.040404040404034,3
ErthAngel,99,56,0,1,1,holdem,56.56565656565656,0.0,Fish,56.56565656565656,2
Mr_Will,99,61,23,2,5,"holdem,holdem1",61.61616161616161,23.232323232323232,LAG,38.38383838383838,3
juvenile,99,36,10,1,1,holdem,36.36363636363637,10.1010101010101,Fish,26.262626262626267,0
parre-swe,99,48,23,1,1,holdem,48.48484848484848,23.232323232323232,LAG,25.252525252525253,3
specific,99,37,14,1,1,holdem,37.37373737373738,14.14141414141414,Fish,23.23232323232324,0
james,99,52,16,1,2,holdem,52.52525252525253,16.161616161616163,LAG,36.36363636363637,2
Petro,99,76,2,1,1,holdem,76.76767676767676,2.0202020202020203,Fish,74.74747474747474,2
Confusion,99,55,4,1,1,holdem,55.55555555555556,4.040404040404041,Fish,51.51515151515152,2
julio,99,45,18,2,2,"holdem,holdem1",45.45454545454545,18.181818181818183,LAG,27.27272727272727,0
TGREBIS,98,48,16,2,2,"holdem,holdem1",48.97959183673469,16.3265306122449,LAG,32.65306122448979,0
dj,98,37,13,2,3,"holdem,holdemii",37.755102040816325,13.26530612244898,Fish,24.489795918367346,0
BeLikePo,98,25,11,1,1,holdem,25.51020408163265,11.224489795918368,Fish,14.285714285714286,0
TseTseFly,98,55,10,2,1,"holdem,holdem1",56.12244897959183,10.20408163265306,Fish,45.918367346938766,2
[chaz],98,52,3,1,1,holdem,53.06122448979592,3.061224489795918,Fish,50.0,2
snorlax,98,54,8,1,1,holdem,55.10204081632652,8.16326530612245,Fish,46.93877551020408,2
lg,98,85,22,2,1,"holdem,holdem1",86.73469387755102,22.448979591836736,LAG,64.28571428571429,3
Stoney,98,67,1,1,2,holdem,68.36734693877551,1.020408163265306,Fish,67.34693877551021,2
Cigar,98,68,6,1,1,holdem,69.38775510204081,6.122448979591836,Fish,63.265306122448976,2
BabeFan,98,35,26,1,2,holdem1,35.714285714285715,26.53061224489796,LAG,9.183673469387756,0
Scorpion,98,61,18,1,1,holdem,62.24489795918368,18.367346938775512,LAG,43.87755102040816,2
DeannaT,98,45,14,1,1,holdem,45.91836734693878,14.285714285714285,Fish,31.63265306122449,0
NoMoPeg,98,33,14,1,2,holdem,33.6734693877551,14.285714285714285,Fish,19.387755102040813,0
Solomon,98,34,11,1,1,holdem,34.69387755102041,11.224489795918368,Fish,23.46938775510204,0
HankZ,98,20,1,1,2,holdem,20.40816326530612,1.020408163265306,Rock,19.387755102040817,0
_Andy_,98,35,9,2,2,"holdem,holdem1",35.714285714285715,9.183673469387756,Fish,26.53061224489796,0
Raybz,98,56,9,2,2,"holdem,holdem1",57.14285714285714,9.183673469387756,Fish,47.95918367346938,2
konishi,98,69,10,1,1,holdem1,70.40816326530613,10.20408163265306,Fish,60.20408163265307,2
GoShump,98,54,26,1,1,holdem,55.10204081632652,26.53061224489796,LAG,28.57142857142856,3
alietr,98,49,15,1,1,holdem,50.0,15.306122448979592,LAG,34.69387755102041,0
cheatbot,98,18,4,1,1,holdem,18.367346938775512,4.081632653061225,Rock,14.285714285714288,0
