Data      810585827  5  4 f   -     -     -         2355    0    0 
Data      810585846  5  3 f   -     -     -         2355    0    0 
Data      810585878  4  2 Bc  cc    bc    kr        2355  240  520 
Data      810585943  5  1 Bf  -     -     -         2635   10    0 
Data      810585992  5  5 f   -     -     -         2625    0    0 
Data      810586044  5  4 rc  c     r     k         2625  160  200 Jh Ac
Data      810586106  5  3 f   -     -     -         2665    0    0 
Data      810586136  5  2 Bk  c     r     b         2665  160  360 
Data      810586182  4  1 Bf  -     -     -         2865   10    0 
Data      810586197  4  4 f   -     -     -         2855    0    0 
Data      810586224  4  3 r   -     -     -         2855   40   70 
Data      810586248  4  2 Bf  -     -     -         2885   20    0 
Data      810586282  4  1 Bf  -     -     -         2865   10    0 
Data      810586300  4  4 f   -     -     -         2855    0    0 
Data      810586312  4  3 r   b     bc    kc        2855  180    0 2s Ks
Data      810586358  4  2 Bc  f     -     -         2675   40    0 
Data      810586384  4  1 Br  b     -     -         2635   60  100 
Data      810586400  5  5 r   -     -     -         2675   40   70 
Data      810586407  5  4 r   kf    -     -         2705   40    0 
Data      810586457  3  2 Bc  k     kc    kf        2665   80    0 
Data      810586515  3  1 Bf  -     -     -         2585   10    0 
Data      810586536  3  3 c   r     k     f         2575   60    0 
Data      810586569  3  2 Bc  kc    kc    kc        2515  140  340 Ac 2h
Data      810586601  3  1 Bc  k     kf    -         2715   20    0 
Data      810586619  3  3 r   brc   c     k         2695  160    0 6h As
Data      810586670  3  2 Bc  f     -     -         2535   40    0 
Data      810586696  3  1 Bc  kf    -     -         2495   20    0 
Data      810586718  3  3 f   -     -     -         2475    0    0 
Data      810586722  3  2 Bf  -     -     -         2475   20    0 
Data      810586731  3  1 Bf  -     -     -         2455   10    0 
Data      810586742  3  3 f   -     -     -         2445    0    0 
Data      810586789  3  2 Bc  kr    -     -         2445   80  150 
Data      810586806  3  1 Bc  kf    -     -         2515   20    0 
Data      810586830  3  3 c   r     k     f         2495   60    0 
Data      810586864  3  2 Bf  -     -     -         2435   20    0 
Data      810586877  3  1 Bf  -     -     -         2415   10    0 
Data      810586900  3  3 f   -     -     -         2405    0    0 
Data      810586914  3  2 Bk  c     r     c         2405  160  320 9h Td
Data      810586938  3  1 Bc  kc    kc    kc        2565  140  320 Qh 9h
Data      810586972  3  3 r   f     -     -         2745   40    0 
Data      810586988  3  2 Bc  k     kf    -         2705   40    0 
Data      810587004  3  1 Bc  kc    kc    kc        2665  140    0 8s Ad
Data      810587026  3  3 c   b     -     -         2525   40   80 
Data      810587056  3  2 Bf  -     -     -         2565   20    0 
